accepted_month,english_country,n,mean_ai_content,std_ai_content,se_ai_content,ci95_lower,ci95_upper,group_label
2022-11-01,0.0,31470,0.046329329520177945,0.07748932897515208,0.000436810961964683,0.04547316283670387,0.04718549620365202,Non-English-speaking country
2022-11-01,1.0,14631,0.06569626136285968,0.10037796792458117,0.0008298534317858505,0.06406964395148557,0.06732287877423379,English-speaking country
2022-12-01,0.0,30018,0.045601405823172764,0.07746148355500877,0.0004470899769430535,0.044725090235181196,0.04647772141116433,Non-English-speaking country
2022-12-01,1.0,13452,0.0646128456735058,0.09967512229851516,0.0008593960394218075,0.06292830880791177,0.06629738253909982,English-speaking country
2023-01-01,0.0,29780,0.04551994627266622,0.07723037408352439,0.00044753374925098164,0.04464276058916166,0.04639713195617078,Non-English-speaking country
2023-01-01,1.0,14480,0.06601305248618784,0.10189402702561191,0.000846768016310173,0.06435327892322269,0.06767282604915299,English-speaking country
2023-02-01,0.0,28617,0.048320613621274065,0.07990650230949378,0.0004723566884835624,0.0473947723639123,0.04924645487863583,Non-English-speaking country
2023-02-01,1.0,13649,0.06820235914719026,0.10171538799822652,0.0008706352428581427,0.06649579408204487,0.06990892421233566,English-speaking country
2023-03-01,0.0,29132,0.04867722779074558,0.07974934255966112,0.00046724209318882307,0.04776141206480896,0.04959304351668219,Non-English-speaking country
2023-03-01,1.0,14691,0.06986059492206112,0.10539474002631477,0.0008695473933811501,0.06815617291459948,0.07156501692952276,English-speaking country
2023-04-01,0.0,24981,0.05237552539930347,0.08681863433655042,0.0005492980286228735,0.051298868878850615,0.05345218191975633,Non-English-speaking country
2023-04-01,1.0,12734,0.07043128632008795,0.10662869639750636,0.0009449126800615335,0.06857911543653852,0.07228345720363738,English-speaking country
2023-05-01,0.0,26243,0.0571511641199558,0.09418778730785055,0.0005814171717431413,0.05601155484097408,0.05829077339893752,Non-English-speaking country
2023-05-01,1.0,13952,0.07585084575688072,0.11280327025440745,0.0009550001868818896,0.07397891738032472,0.07772277413343673,English-speaking country
2023-06-01,0.0,24633,0.06607205780863071,0.10722183455277759,0.0006831633826539212,0.06473301638544651,0.0674110992318149,Non-English-speaking country
2023-06-01,1.0,12926,0.07953017174686679,0.11843138004001823,0.001041680931373365,0.07748832342892532,0.08157202006480825,English-speaking country
2023-07-01,0.0,24902,0.07386213958718175,0.11935788097928622,0.0007563694610042466,0.07237961062327464,0.07534466855108887,Non-English-speaking country
2023-07-01,1.0,12749,0.08665346301670718,0.12638864778389675,0.0011193605757609476,0.08445934828160884,0.08884757775180552,English-speaking country
2023-08-01,0.0,25742,0.08524741667314116,0.1337556413251794,0.0008336638411140107,0.08361338873595948,0.08688144461032284,Non-English-speaking country
2023-08-01,1.0,13395,0.09156244867487869,0.13313285437643035,0.0011503073226315974,0.08930768399719556,0.09381721335256181,English-speaking country
